,Datum,Schluss DAX,Schluss EURO STOXX 50,Schluss Dow Jones,Schluss SMI,Schluss MSCI World,Schluss FTSE,Schluss ATX,Schluss SDAX,Schluss Tec DAX,Schluss NASDAQ 100,Schluss Nikkei,Schluss Hang Seng,Schluss SHANGHAI STOCK EXCHANGE B SHARES,Schluss Emerging Markets,Schluss Bovespa
3119,2019-01-09,10893.32,3070.24,23879.12,8687.71,1950.985,6906.63,2930.63,10103.77,2547.67,6600.694,20427.06,26418.17,275.925,994.408,93485.16
3120,2019-01-10,10921.59,3075.73,24001.92,8801.48,1957.693,6942.87,2922.1,10083.34,2530.65,6620.941,20163.8,26486.05,275.475,998.674,93744.2
3121,2019-01-11,10887.46,3070.04,23995.95,8828.22,1957.168,6918.18,2903.83,10035.16,2516.96,6601.395,20359.7,26630.02,276.152,1001.11,93737.04
3122,2019-01-15,10891.79,3068.05,24065.59,8824.73,1963.613,6895.02,2892.98,10028.74,2502.21,6669.638,20555.29,26776.66,277.769,1005.112,93865.56
3123,2019-01-16,10931.24,3077.22,24207.16,8873.77,1966.503,6862.68,2928.88,10111.63,2520.02,6668.562,20442.75,26863.88,277.026,1009.391,94152.8
3124,2019-01-17,10918.62,3069.35,24370.1,8914.14,1975.608,6834.92,2916.92,10105.83,2517.03,6718.453,20406.23,26725.9,276.924,1008.987,95665.68
3125,2019-01-18,11205.54,3134.92,24706.35,9023.96,2000.757,6968.33,2987.48,10343.43,2579.89,6784.607,20666.07,27082.01,277.791,1017.995,96065.01
3126,2019-01-22,11090.11,3112.8,24404.48,8966.34,1978.831,6901.39,2947.7,10333.83,2577.43,6646.813,20622.91,26954.94,277.436,1010.633,94823.02
3127,2019-01-23,11071.54,3112.13,24575.62,8957.19,1980.145,6842.88,2935.88,10398.05,2593.01,6658.763,20593.72,27005.28,277.192,1011.561,96243.59
3128,2019-01-24,11130.18,3126.31,24553.24,8937.39,1983.233,6818.95,2939.99,10475.42,2624.41,6702.546,20574.63,27098.03,276.492,1019.438,97334.89
3129,2019-01-28,11210.31,3137.27,24528.22,8857.85,1989.183,6747.1,2965.76,10552.5,2624.4,6697.086,20649.0,27559.87,275.988,1028.062,95537.49
3130,2019-01-29,11218.83,3153.42,24579.96,8940.52,1989.598,6833.93,2967.35,10514.85,2632.46,6632.792,20664.64,27504.24,274.987,1029.751,95904.68
3131,2019-01-30,11181.66,3161.74,25014.86,8965.71,2010.955,6941.63,3000.38,10525.49,2591.81,6807.908,20556.54,27519.47,274.358,1036.634,96823.05
3132,2019-02-01,11180.66,3171.12,25063.89,8996.36,2029.546,7020.22,2991.05,10539.75,2516.5,6875.517,20788.39,27907.24,275.316,1050.2,97614.74
3133,2019-02-12,11126.08,3190.75,25425.76,9127.4,2045.118,7133.14,3014.48,10541.56,2537.72,7014.669,20864.21,28176.16,278.907,1042.134,96048.47
3134,2019-02-13,11167.22,3202.37,25543.27,9164.06,2052.762,7190.84,2995.27,10612.29,2548.64,7015.875,21144.48,28496.13,281.699,1041.845,95677.6
3135,2019-02-14,11089.79,3182.66,25439.39,9142.71,2047.564,7197.01,2961.39,10623.99,2564.02,7022.419,21139.71,28415.08,282.17,1039.195,97812.27
3136,2019-02-15,11299.8,3241.25,25883.25,9242.12,2066.585,7236.68,3023.76,10709.68,2583.97,7055.179,20900.63,27863.12,280.789,1030.637,97490.03
3137,2019-02-19,11309.21,3239.41,25891.32,9256.17,2075.907,7179.17,3021.76,10809.05,2633.62,7066.612,21302.65,28255.16,286.329,1036.972,97688.28
3138,2019-02-20,11401.97,3259.49,25954.44,9315.63,2083.636,7228.62,3061.64,10855.9,2615.62,7062.338,21431.49,28472.26,286.327,1049.319,96746.66
3139,2019-02-21,11423.28,3263.7,25850.63,9333.57,2077.436,7167.39,3028.22,10866.47,2601.85,7035.164,21464.23,28600.54,286.558,1050.993,96574.01
3140,2019-02-22,11457.7,3270.55,26031.81,9348.93,2086.966,7178.6,3028.66,10862.57,2615.75,7090.625,21425.51,28786.27,289.577,1058.654,97739.17
3141,2019-02-25,11505.39,3280.01,26091.95,9398.37,2091.835,7183.74,3020.16,10907.84,2623.99,7115.426,21528.23,28948.66,302.886,1067.637,97321.25
3142,2019-02-26,11540.79,3289.32,26057.98,9461.21,2091.699,7151.12,3019.47,10862.65,2617.55,7123.215,21449.39,28776.46,301.296,1064.939,97693.08
3143,2019-02-27,11487.33,3282.77,25985.16,9412.19,2092.122,7107.2,3027.35,10810.31,2592.11,7117.004,21556.51,28731.86,300.17,1061.263,97299.33
3144,2019-03-01,11601.68,3312.1,26026.32,9412.02,2096.354,7106.73,3061.7,10945.87,2637.52,7151.572,21602.69,28830.38,301.075,1051.541,94730.46
3145,2019-03-06,11587.63,3324.67,25673.46,9403.16,2078.689,7196.0,3012.77,10901.07,2643.25,7112.467,21596.81,29025.9,311.41,1055.68,94226.65
3146,2019-03-07,11517.8,3308.85,25473.23,9324.58,2061.412,7157.55,2974.51,10751.68,2624.87,7026.882,21456.01,28779.31,311.825,1043.562,94297.94
3147,2019-03-08,11457.84,3283.6,25450.24,9268.36,2051.123,7104.31,2937.57,10653.97,2626.86,7015.69,21025.56,28224.7,301.144,1030.127,95286.43
3148,2019-03-11,11543.48,3304.44,25650.88,9341.35,2074.657,7130.62,2947.7,10747.24,2668.33,7164.02,21125.09,28502.81,306.579,1041.149,98026.62
3149,2019-03-12,11524.17,3303.95,25554.66,9331.62,2083.384,7151.15,2949.5,10789.61,2656.08,7201.281,21503.69,28929.43,307.41,1051.52,97828.03
3150,2019-03-13,11572.41,3323.45,25702.89,9387.43,2095.667,7159.19,2990.35,10799.27,2653.28,7256.981,21290.24,28795.04,303.829,1050.461,98903.88
3151,2019-03-14,11587.47,3342.03,25709.94,9481.9,2096.325,7185.43,3042.06,10840.16,2652.49,7243.013,21287.02,28834.74,300.426,1048.198,98604.67
3152,2019-03-15,11685.69,3386.08,25848.87,9483.1,2108.779,7228.28,3041.67,10911.14,2666.96,7306.987,21450.85,29060.02,304.644,1057.295,99136.74
3153,2019-03-18,11657.06,3387.94,25914.1,9496.93,2117.989,7299.19,3070.74,10913.82,2662.43,7326.281,21584.5,29394.86,306.412,1069.261,99993.92
3154,2019-03-19,11788.41,3409.0,25887.38,9525.92,2120.435,7324.0,3077.38,11069.0,2704.97,7349.278,21566.85,29429.04,305.215,1070.946,99588.37
3155,2019-03-20,11603.89,3372.38,25745.67,9463.32,2112.046,7291.01,3065.52,10903.27,2678.91,7380.753,21608.92,29354.38,305.101,1068.469,98041.37
3156,2019-03-22,11364.17,3305.73,25502.32,9319.42,2094.812,7207.59,3040.41,10790.74,2641.57,7326.056,21627.34,29092.95,309.078,1059.626,93735.15
3157,2019-03-25,11346.65,3300.48,25516.83,9305.5,2087.057,7177.58,3015.14,10739.89,2627.39,7316.957,20977.11,28507.08,305.882,1047.711,93662.01
3158,2019-03-26,11419.48,3319.53,25657.73,9389.3,2102.621,7196.29,3035.59,10770.84,2721.42,7351.15,21428.39,28536.32,301.364,1050.446,95306.82
3159,2019-03-27,11419.04,3322.04,25625.59,9390.59,2094.018,7194.19,3038.01,10773.73,2687.14,7308.193,21378.73,28774.65,302.071,1044.099,91903.4
3160,2019-03-28,11428.16,3320.29,25717.46,9405.93,2095.175,7234.33,3020.87,10795.04,2673.93,7320.472,21033.76,28714.14,301.615,1045.215,94388.94
3161,2019-03-29,11526.04,3351.71,25928.68,9477.84,2107.742,7279.19,3034.04,10932.26,2671.68,7378.771,21205.81,29050.04,306.784,1058.127,95414.55
3162,2019-04-01,11681.99,3385.38,26258.42,9538.11,2131.794,7317.38,3076.8,11114.4,2715.83,7478.415,21509.03,29554.74,313.824,1070.088,96054.45
3163,2019-04-02,11754.79,3395.7,26179.13,9536.57,2131.712,7391.12,3093.55,11176.69,2719.87,7499.638,21505.31,29624.79,313.883,1071.14,95386.76
3164,2019-04-03,11954.4,3435.56,26218.13,9570.09,2143.022,7418.28,3131.48,11367.71,2772.29,7544.971,21713.21,29995.07,318.379,1079.798,94491.48
3165,2019-04-04,11988.01,3441.93,26384.63,9563.71,2142.75,7401.94,3122.65,11368.68,2766.2,7540.567,21724.95,29957.4,318.413,1080.727,96313.06
3166,2019-04-08,11963.4,3438.06,26341.02,9547.33,2152.895,7451.89,3110.97,11370.44,2767.15,7599.742,21761.65,30058.8,318.382,1088.498,97369.29
3167,2019-04-09,11850.57,3417.22,26150.58,9582.22,2143.196,7425.57,3117.01,11285.52,2741.68,7568.486,21802.59,30133.15,317.225,1093.439,96291.79
3168,2019-04-10,11905.91,3424.65,26157.16,9556.31,2147.987,7421.91,3144.14,11305.0,2741.73,7611.487,21687.57,30111.64,316.076,1096.049,95953.45
3169,2019-04-11,11935.2,3435.34,26143.05,9549.26,2147.611,7417.95,3171.25,11363.61,2741.83,7594.889,21711.38,29829.03,312.773,1087.492,94754.7
3170,2019-04-12,11999.93,3447.83,26412.3,9484.91,2159.393,7437.06,3215.63,11492.89,2760.69,7628.149,21870.56,29818.88,313.252,1089.086,92875.0
3171,2019-04-15,12020.28,3450.46,26384.77,9513.71,2161.144,7436.87,3248.83,11567.06,2789.92,7629.119,22169.11,29824.78,313.136,1086.223,93082.97
3172,2019-04-16,12101.32,3463.36,26452.66,9579.85,2163.084,7469.92,3266.75,11680.27,2816.58,7654.731,22221.66,30101.53,317.245,1093.553,94333.31
3173,2019-04-17,12153.07,3477.73,26449.54,9596.6,2160.939,7471.32,3292.34,11722.82,2813.09,7680.717,22277.97,30108.62,318.035,1096.394,93284.75
3174,2019-04-18,12222.39,3499.23,26559.54,9571.22,2160.206,7459.88,3301.38,11716.33,2802.8,7689.715,22090.12,29910.35,318.986,1092.516,94578.26
3175,2019-04-23,12235.51,3503.85,26656.39,9635.07,2174.392,7523.07,3297.67,11723.26,2834.41,7810.706,22259.74,29921.76,314.684,1089.764,95923.24
3176,2019-04-24,12313.16,3502.63,26597.05,9655.67,2168.809,7471.75,3262.08,11724.03,2895.61,7784.412,22200.0,29792.73,316.282,1084.515,95045.43
3177,2019-04-25,12282.6,3491.92,26462.08,9694.06,2165.363,7434.13,3244.47,11642.31,2877.71,7816.919,22307.58,29547.88,312.311,1076.714,96552.03
3178,2019-04-26,12315.18,3500.41,26543.33,9724.27,2173.816,7428.19,3227.76,11681.22,2897.44,7826.679,22258.73,29581.28,312.496,1078.063,96236.04
3179,2019-05-07,12092.74,3401.16,25965.09,9577.38,2135.494,7260.47,3096.82,11436.23,2835.49,7640.149,21923.72,29369.61,298.148,1057.055,94388.73
3180,2019-05-08,12179.93,3417.26,25967.33,9621.96,2131.898,7271.0,3089.34,11463.13,2867.62,7617.549,21602.59,29018.84,294.785,1050.936,95596.61
3181,2019-05-09,11973.92,3350.71,25828.36,9430.3,2119.308,7207.41,3016.0,11236.22,2791.64,7582.746,21402.13,28350.16,294.395,1028.398,94807.85
3182,2019-05-10,12059.83,3361.05,25942.37,9472.83,2126.32,7203.29,3050.92,11320.49,2816.03,7586.531,21344.92,28596.6,299.571,1033.437,94257.56
3183,2019-05-14,11991.62,3364.38,25532.05,9404.08,2098.758,7241.6,3047.34,11195.99,2811.29,7401.883,21067.23,28154.78,294.493,1014.483,92092.44
3184,2019-05-15,12099.57,3385.78,25648.02,9480.76,2110.396,7296.95,3044.06,11218.38,2824.71,7503.245,21188.56,28311.18,298.326,1015.97,91623.44
3185,2019-05-16,12310.37,3438.56,25862.68,9660.59,2126.059,7353.51,3072.07,11365.14,2881.91,7580.142,21062.98,28303.52,298.539,1011.145,90024.47
3186,2019-05-17,12238.94,3425.64,25764.0,9659.08,2116.505,7348.62,3058.5,11331.28,2867.2,7503.679,21250.09,27985.72,292.684,996.391,89992.73
3187,2019-05-20,12041.29,3369.78,25679.9,9582.08,2104.644,7310.88,3014.95,11081.03,2838.95,7376.703,21301.73,27788.77,289.595,994.077,91946.19
3188,2019-05-21,12143.47,3386.51,25877.33,9624.16,2117.661,7328.92,3026.21,11189.39,2872.44,7451.019,21272.45,27661.71,293.074,998.969,94484.63
3189,2019-05-22,12168.74,3386.72,25776.61,9645.04,2111.784,7334.19,3008.18,11223.39,2913.05,7420.656,21283.37,27692.27,291.526,998.0,94360.66
3190,2019-05-23,11952.41,3327.2,25490.47,9594.31,2087.457,7231.04,2949.25,10998.12,2841.47,7307.933,21151.14,27250.07,287.846,984.808,93910.03
3191,2019-05-24,12011.04,3350.7,25585.69,9666.89,2095.025,7277.73,2954.42,11036.3,2844.87,7300.96,21117.22,27352.88,285.773,986.648,93627.8
3192,2019-05-28,12027.05,3348.86,25347.77,9680.87,2084.572,7268.95,2949.71,11087.1,2872.79,7278.375,21260.14,27369.12,290.527,988.156,96392.76
3193,2019-05-29,11837.81,3297.81,25126.41,9541.97,2064.8,7185.3,2904.31,10885.38,2781.67,7216.858,21003.37,27244.34,291.408,985.439,96566.55
3194,2019-05-31,11726.84,3280.43,24815.04,9523.98,2046.246,7161.71,2897.45,10824.15,2748.48,7127.956,20601.19,26886.17,288.083,997.998,97030.32
3195,2019-06-03,11792.81,3300.22,24819.78,9602.73,2045.064,7184.8,2898.4,10746.85,2745.33,6978.017,20410.88,26880.45,283.936,1008.341,97020.48
3196,2019-06-04,11971.17,3333.49,25332.18,9597.71,2077.66,7214.29,2929.06,10892.07,2743.23,7166.747,20408.54,26771.31,281.779,1005.428,97380.28
3197,2019-06-05,11980.81,3339.95,25539.57,9658.62,2095.832,7220.22,2930.45,10932.49,2772.92,7220.903,20776.1,26894.92,282.466,1004.68,95998.75
3198,2019-06-06,11953.14,3338.41,25720.66,9682.29,2104.182,7259.85,2911.82,10841.48,2760.67,7275.926,20774.04,26947.56,280.125,1002.75,97204.85
3199,2019-06-11,12155.81,3401.1,26048.51,9835.87,2139.743,7398.45,2971.0,11094.67,2821.98,7513.849,21204.28,27776.2,289.028,1031.852,98960.0
3200,2019-06-12,12115.68,3386.63,26004.83,9859.73,2134.419,7367.62,2943.88,11084.51,2823.43,7472.294,21129.72,27274.9,287.656,1026.237,98320.88
3201,2019-06-13,12169.05,3390.5,26106.77,9861.83,2136.962,7368.57,2949.33,11109.57,2846.75,7510.683,21032.0,27266.65,288.737,1022.084,98773.7
3202,2019-06-14,12096.4,3379.19,26089.61,9847.61,2130.952,7345.78,2940.35,10972.46,2794.12,7479.111,21116.89,27075.97,288.17,1015.08,98040.06
3203,2019-06-17,12085.82,3383.21,26112.53,9851.57,2130.863,7357.31,2919.67,10973.06,2794.14,7526.519,21124.0,27240.35,287.87,1010.97,97623.25
3204,2019-06-18,12331.75,3452.89,26465.54,9988.55,2150.912,7443.04,2964.04,11144.53,2843.84,7635.4,20972.71,27481.61,287.72,1023.908,99404.39
3205,2019-06-19,12308.53,3454.7,26504.0,9961.65,2161.595,7403.54,2956.65,11145.25,2838.02,7667.738,21333.87,28161.92,289.707,1038.271,100303.41
3206,2019-06-21,12339.92,3466.92,26719.13,9922.83,2178.157,7407.5,2951.09,11206.15,2844.55,7728.781,21258.64,28458.07,297.783,1053.225,102012.64
3207,2019-06-27,12271.03,3442.38,26526.58,9859.76,2166.482,7402.33,2945.57,11228.66,2836.35,7657.048,21338.17,28603.97,297.071,1054.86,100723.97
3208,2019-06-28,12398.8,3473.69,26599.96,9898.24,2178.347,7425.63,2977.68,11377.7,2875.6,7671.074,21275.92,28546.74,296.904,1054.856,100967.2
3209,2019-07-02,12526.72,3507.98,26786.68,10020.93,2198.547,7559.19,2985.18,11420.71,2914.84,7799.823,21754.27,28850.14,302.153,1063.643,100605.17
3210,2019-07-03,12616.24,3540.63,26966.0,10066.53,2213.346,7609.32,3010.3,11503.26,2940.91,7857.689,21638.16,28801.82,300.365,1059.632,102043.11
3211,2019-07-05,12568.53,3527.98,26922.12,9980.22,2205.568,7553.14,3028.19,11464.69,2924.89,7841.301,21746.38,28767.0,296.635,1059.925,104089.47
3212,2019-07-08,12543.51,3523.76,26806.14,9994.1,2194.616,7549.27,3023.66,11408.27,2917.8,7785.786,21534.35,28302.34,288.961,1046.245,104530.22
3213,2019-07-10,12373.41,3501.52,26860.2,9937.56,2201.138,7530.69,2996.05,11213.3,2903.54,7903.4,21533.48,28193.55,286.477,1048.95,105817.06
3214,2019-07-11,12332.12,3496.73,27088.08,9879.53,2205.346,7509.82,2991.57,11051.94,2877.14,7896.775,21643.53,28424.96,287.446,1055.152,105146.44
3215,2019-07-12,12323.32,3497.63,27332.03,9762.98,2212.645,7505.97,3001.63,11062.92,2863.0,7943.241,21685.9,28471.72,290.082,1050.905,103905.99
3216,2019-07-16,12430.97,3521.36,27335.63,9850.52,2208.088,7577.2,3005.97,11097.57,2894.21,7927.077,21535.25,28587.66,290.722,1060.384,103775.41
3217,2019-07-17,12341.03,3501.58,27219.85,9942.01,2197.936,7535.46,2976.92,10978.89,2876.64,7888.761,21469.18,28557.59,290.524,1054.896,103855.53
3218,2019-07-18,12227.85,3482.83,27222.97,10010.15,2198.399,7493.09,2953.9,10831.22,2838.8,7904.132,21046.24,28438.99,288.69,1051.72,104716.59
3219,2019-07-19,12260.07,3480.18,27154.2,9937.03,2194.612,7508.7,2948.87,10921.81,2866.58,7834.896,21466.99,28787.64,289.979,1057.492,103451.93
3220,2019-07-22,12289.4,3489.92,27171.9,9922.37,2197.672,7514.93,2974.72,10988.99,2894.01,7905.119,21416.79,28351.04,287.243,1053.811,103949.46
3221,2019-07-23,12490.74,3532.87,27349.19,9965.15,2209.587,7556.86,3017.63,11075.25,2912.46,7954.564,21620.88,28465.65,287.382,1055.486,103704.28
3222,2019-07-24,12522.89,3532.9,27269.97,9907.68,2217.751,7501.46,3040.95,11191.75,2946.72,8010.604,21709.57,28540.8,288.702,1055.343,104119.54
3223,2019-07-25,12362.1,3510.15,27140.98,9877.03,2206.922,7489.05,3041.73,11183.65,2908.05,7929.866,21756.55,28577.23,287.78,1054.285,102654.58
3224,2019-07-26,12419.9,3524.47,27192.45,9968.08,2215.708,7549.06,3032.28,11301.67,2945.91,8016.952,21658.15,28375.25,287.779,1048.664,102818.93
3225,2019-07-29,12417.47,3523.58,27221.35,9970.87,2212.504,7686.61,3012.16,11266.36,2945.6,7989.081,21616.8,28121.32,287.255,1045.725,103482.63
3226,2019-07-30,12147.24,3462.85,27198.02,9890.9,2203.402,7646.77,2975.87,11102.82,2892.07,7952.472,21709.31,28154.66,287.576,1043.145,102932.76
3227,2019-07-31,12189.04,3466.85,26864.27,9919.27,2187.564,7586.78,2984.94,11136.8,2915.61,7848.779,21561.34,27777.75,281.425,1037.009,101812.13
3228,2019-08-02,11872.44,3376.12,26485.01,9803.69,2149.993,7407.06,2946.66,10947.07,2856.59,7692.8,21067.77,26908.36,274.325,1003.757,102673.68
3229,2019-08-05,11658.51,3310.93,25717.74,9599.43,2097.319,7223.85,2894.45,10700.19,2774.49,7415.69,20698.61,26168.21,263.59,972.998,100097.75
3230,2019-08-06,11567.96,3291.66,26029.52,9553.88,2109.201,7171.69,2890.19,10703.97,2773.16,7521.321,20573.9,26025.41,259.978,972.673,102163.69
3231,2019-08-07,11650.15,3309.99,26007.07,9533.98,2114.053,7198.7,2878.41,10727.15,2788.68,7551.899,20512.24,26016.48,260.221,972.653,102782.37
3232,2019-08-08,11845.41,3375.38,26378.19,9751.55,2146.907,7285.9,2898.7,10892.9,2829.08,7724.829,20606.11,26141.92,262.961,984.298,104115.23
3233,2019-08-09,11693.8,3333.74,26287.44,9749.92,2135.343,7253.85,2892.4,10729.42,2784.83,7646.267,20676.92,25965.63,259.831,981.194,103996.16
3234,2019-08-13,11750.13,3357.16,26279.91,9786.24,2134.537,7250.9,2896.66,10634.5,2772.42,7728.151,20430.37,25291.28,259.736,968.867,103299.47
3235,2019-08-14,11492.66,3288.7,25479.42,9628.48,2086.261,7147.88,2848.19,10396.8,2696.67,7490.13,20630.56,25305.81,260.566,964.428,100258.01
3236,2019-08-15,11412.67,3282.78,25579.39,9606.26,2082.838,7067.01,2827.36,10204.25,2643.04,7484.887,20370.88,25526.49,258.874,963.521,99056.91
3237,2019-08-16,11562.74,3329.08,25886.01,9728.39,2108.502,7117.15,2851.07,10368.68,2703.26,7604.108,20433.33,25749.62,260.607,970.271,99805.78
3238,2019-08-19,11715.37,3369.19,26135.79,9825.59,2131.81,7189.65,2906.62,10524.56,2752.05,7719.323,20565.7,26282.04,265.898,977.733,99468.67
3239,2019-08-20,11651.18,3350.23,25962.44,9770.39,2119.574,7125.0,2885.72,10483.01,2732.61,7664.47,20681.08,26257.38,264.602,980.11,99222.25
3240,2019-08-21,11802.85,3394.89,26202.73,9848.11,2135.525,7203.97,2943.58,10649.26,2783.55,7733.215,20622.12,26282.41,264.809,983.14,101201.9
3241,2019-08-22,11747.04,3373.67,26252.24,9805.5,2131.677,7128.18,2929.77,10684.23,2748.82,7707.427,20637.11,26055.18,264.335,975.66,100011.28
3242,2019-08-23,11611.51,3334.25,25628.9,9744.98,2094.633,7094.98,2896.64,10648.18,2720.5,7464.994,20715.3,26190.11,264.631,973.662,97667.49
3243,2019-08-27,11730.02,3370.47,25777.9,9786.08,2104.845,7089.58,2896.19,10633.15,2745.78,7566.027,20451.55,25633.89,263.284,964.591,97276.19
3244,2019-08-28,11701.02,3365.38,26036.1,9758.19,2111.917,7114.71,2868.31,10582.15,2727.74,7587.896,20480.57,25626.65,262.46,965.346,98193.53
3245,2019-08-29,11838.88,3411.33,26362.25,9838.48,2133.077,7184.32,2887.02,10700.57,2761.09,7702.311,20449.93,25706.9,262.691,970.077,100524.43
3246,2019-08-30,11939.28,3426.76,26403.28,9895.65,2138.521,7207.18,2911.15,10804.36,2785.22,7690.997,20720.49,25679.31,261.685,984.334,101134.61
3247,2019-09-03,11910.86,3420.74,26118.02,9852.7,2126.925,7268.19,2880.78,10690.48,2767.03,7609.513,20616.62,25513.87,266.235,973.275,99680.83
3248,2019-09-04,12025.04,3450.83,26355.47,9894.6,2149.797,7311.26,2908.35,10820.91,2799.15,7719.246,20648.04,26535.61,266.853,990.608,101200.89
3249,2019-09-05,12126.78,3484.7,26728.15,9983.07,2174.266,7271.17,2930.92,10986.5,2845.97,7862.539,21085.67,26446.67,270.622,1003.007,102243.0
3250,2019-09-06,12191.73,3495.19,26797.46,10073.82,2178.897,7282.34,2935.72,11011.19,2861.9,7852.538,21193.65,26628.82,271.372,1007.961,102935.43
3251,2019-09-09,12226.1,3495.02,26835.51,10059.37,2178.405,7235.81,2956.86,11115.86,2864.04,7832.403,21318.42,26662.09,275.187,1010.585,103180.59
3252,2019-09-10,12268.71,3498.99,26909.43,10020.48,2179.425,7267.95,2992.81,11082.16,2823.8,7814.742,21392.1,26657.04,274.824,1008.127,103031.5
3253,2019-09-11,12359.07,3516.82,27137.04,10098.59,2194.424,7338.03,3000.21,11157.94,2859.42,7887.58,21597.76,27116.26,275.263,1017.044,103445.6
3254,2019-09-12,12410.25,3538.86,27182.45,10094.09,2201.814,7344.67,3018.27,11182.96,2868.24,7917.339,21759.61,27095.29,274.769,1022.325,104370.91
3255,2019-09-17,12372.61,3521.26,27110.8,10013.82,2201.767,7320.4,3045.47,11212.7,2879.87,7888.786,22001.32,26744.78,270.712,1018.926,104616.86
3256,2019-09-18,12389.62,3528.04,27147.08,10018.84,2201.025,7314.05,3039.89,11236.18,2895.31,7888.556,21960.71,26744.99,271.631,1021.363,104531.93
3257,2019-09-19,12457.7,3552.65,27094.79,10064.46,2204.673,7356.42,3069.0,11352.99,2893.96,7901.792,22044.45,26488.45,272.393,1016.566,104339.16
3258,2019-09-20,12468.01,3571.39,26935.07,10056.83,2197.546,7344.92,3068.04,11315.81,2868.59,7823.553,22079.09,26432.86,273.34,1021.265,104817.4
3259,2019-09-24,12307.15,3532.05,26807.77,9991.31,2182.072,7291.43,3034.15,11042.9,2843.21,7710.044,22098.84,26282.43,273.733,1011.352,103875.66
3260,2019-09-25,12234.18,3513.03,26970.71,9914.82,2184.562,7289.99,2998.02,10918.85,2794.09,7803.541,22020.15,25926.5,272.197,1005.564,104480.98
3261,2019-09-26,12288.54,3532.18,26891.12,10010.71,2183.456,7351.08,2997.89,10906.59,2815.63,7771.992,22048.24,26035.98,269.247,1009.297,105319.4
3262,2019-09-27,12380.94,3545.88,26820.25,10037.81,2175.542,7426.21,3021.23,10958.33,2822.69,7681.578,21878.9,25923.59,270.413,1001.499,105077.63
3263,2019-09-30,12428.08,3569.45,26916.83,10078.32,2180.018,7408.21,3010.61,11026.82,2814.36,7749.448,21755.84,26039.57,270.671,1000.996,104745.32
3264,2019-10-08,11970.2,3432.76,26164.04,9800.24,2124.145,7143.15,2921.91,10837.5,2695.84,7604.269,21587.78,25894.49,269.644,993.948,99981.4
3265,2019-10-09,12094.26,3462.11,26346.01,9830.05,2137.618,7166.5,2916.6,10887.65,2730.34,7690.529,21456.38,25707.44,268.64,993.012,101248.78
3266,2019-10-10,12164.2,3493.96,26496.67,9903.02,2150.16,7186.36,2939.68,10938.41,2725.11,7740.362,21551.98,25700.84,268.301,996.5,101817.13
3267,2019-10-11,12511.65,3569.92,26816.59,10017.39,2179.328,7247.08,3005.64,11138.57,2802.26,7843.874,21798.87,26290.81,269.125,1011.544,103831.92
3268,2019-10-15,12629.79,3598.65,27024.8,10048.75,2196.611,7211.64,3032.59,11340.39,2805.82,7942.85,22207.21,26506.24,269.942,1019.247,104489.56
3269,2019-10-16,12670.11,3599.25,27001.98,10032.49,2195.348,7167.95,3043.45,11359.82,2801.74,7920.208,22472.92,26628.45,270.112,1024.085,105422.8
3270,2019-10-17,12654.95,3588.62,27025.88,10008.94,2201.917,7182.32,3040.19,11361.58,2801.15,7942.143,22451.86,26834.85,267.158,1028.389,105015.77
3271,2019-10-18,12633.6,3579.41,26770.2,9965.49,2195.278,7150.57,3048.27,11282.49,2778.43,7868.49,22492.68,26709.07,263.82,1024.023,104728.89
3272,2019-10-21,12747.96,3600.08,26827.64,9991.42,2209.341,7163.64,3084.48,11422.1,2835.99,7940.33,22548.9,26740.24,263.604,1028.506,106022.28
3273,2019-10-23,12798.19,3606.89,26833.95,10023.52,2208.283,7260.74,3145.7,11383.03,2808.94,7889.472,22625.38,26532.35,264.32,1030.947,107543.59
3274,2019-10-24,12872.1,3621.37,26805.53,10106.53,2215.643,7328.25,3154.68,11387.36,2833.82,7966.718,22750.6,26772.36,264.707,1037.408,106986.15
3275,2019-10-25,12894.51,3624.68,26958.06,10197.09,2222.754,7324.47,3154.47,11408.75,2814.25,8029.217,22799.81,26676.85,263.606,1035.838,107363.77
3276,2019-10-28,12941.71,3625.69,27090.72,10231.8,2231.398,7331.28,3189.37,11544.53,2823.15,8110.669,22867.27,26886.16,265.814,1042.968,108187.06
3277,2019-10-29,12939.62,3622.09,27071.42,10257.69,2232.446,7306.26,3190.52,11546.53,2809.85,8047.508,22974.13,26749.8,263.154,1043.727,107556.26
3278,2019-10-30,12910.23,3620.29,27186.69,10254.95,2237.315,7330.78,3171.21,11521.79,2811.46,8083.112,22843.12,26623.27,262.044,1041.498,108407.54
3279,2019-10-31,12866.79,3604.41,27046.23,10219.82,2233.526,7248.38,3139.59,11435.48,2796.5,8083.832,22927.04,26851.89,260.535,1041.981,107219.83
3280,2019-11-01,12961.05,3623.74,27347.36,10252.24,2252.067,7302.42,3164.64,11552.54,2829.87,8161.166,22850.77,27082.59,261.99,1049.19,108195.63
3281,2019-11-05,13148.5,3676.52,27492.63,10272.98,2259.257,7388.08,3246.37,11819.58,2901.33,8210.175,23251.99,27621.28,264.685,1071.221,108418.31
3282,2019-11-06,13179.89,3688.74,27492.56,10318.1,2261.371,7396.65,3224.2,11844.13,2907.24,8196.027,23303.82,27656.52,263.134,1068.866,108411.26
